cust_id,acct_nbr_x,credit_limit,credit_rating,account_active_x,acct_start_date_x,acct_end_date_x,starting_balance_x,ending_balance_x,average_transaction_time_x,CA,CG,FA,IQ_x,PM,tran_amt_x,principal_amt_x,interest_amt_x,new_balance_x,avg_days_btwn_trans_x,acct_nbr_y,minimum_balance_x,per_check_fee,account_active_y,acct_start_date_y,acct_end_date_y,starting_balance_y,ending_balance_y,average_transaction_time_y,DP,FK,FM,FP,FU,IN,IQ_y,TR,WD,tran_amt_y,principal_amt_y,interest_amt_y,new_balance_y,avg_days_btwn_trans_y,acct_nbr,minimum_balance_y,acct_type,account_active,acct_start_date,acct_end_date,starting_balance,ending_balance
1363081,4561143213630810.0,2100.0,0.0,0.0,1989-01-17,1995-07-08,1692.71,84.59,14:28,1.0,10.0,0.0,2.0,7.0,1786.59,1608.12,178.47,0.0,9.842105263157896,13630812.0,100.0,0.15,1.0,1995-03-05,,344.74,423.81,14:28,4.0,12.0,0.0,3.0,3.0,0.0,8.0,1.0,14.0,79.07000000000009,79.07000000000009,0.0,423.81,6.75,13630813.0,100.0,BS  ,Y ,1994-08-06,,323.49,765.22
1362530,4561143213625300.0,2000.0,0.0,1.0,1993-08-17,,597.23,2000.0,13:57,3.0,32.0,0.0,5.0,12.0,-1345.2000000000005,-1402.77,58.38,-2000.0,6.882352941176471,13625302.0,3000.0,0.0,1.0,1995-04-25,,5316.47,17.3,13:57,14.0,0.0,0.0,1.0,1.0,5.0,30.0,13.0,35.0,-5299.17,-5323.57,24.4,17.3,1.4489795918367347,13625303.0,100.0,BS  ,Y ,1991-12-13,,569.85,900.52
1362877,4561143213628770.0,1000.0,7.0,1.0,1993-03-16,,64.64,80.0,14:36,17.0,0.0,0.0,15.0,10.0,-14.449999999999989,-15.360000000000014,0.91,-80.0,8.414634146341463,13628772.0,100.0,0.15,1.0,1993-03-16,,100.36,612.35,14:36,14.0,22.0,0.0,0.0,15.0,0.0,12.0,4.0,32.0,511.9899999999999,511.9899999999999,0.0,616.37,1.020408163265306,13628773.0,100.0,BS  ,Y ,1993-03-16,,311.74,629.45
1362999,4561143213629990.0,4400.0,0.0,1.0,1993-08-09,,1973.27,988.54,14:58,10.0,60.0,0.0,2.0,12.0,1136.8099999999995,984.73,152.08,-988.54,4.337349397590361,13629992.0,3000.0,0.0,1.0,1993-06-02,,4089.6,3.96,14:58,15.0,0.0,0.0,4.0,2.0,2.0,20.0,12.0,44.0,-4085.64,-4086.63,0.99,272.31,1.3571428571428572,,,,,,,,
1362938,4561143213629380.0,3000.0,0.0,1.0,1994-06-24,,1402.32,436.98,14:31,0.0,46.0,0.0,6.0,12.0,1014.74,965.34,49.76,-436.98,5.507936507936508,13629382.0,3000.0,0.0,0.0,1994-11-19,1995-09-11,2677.7,417.89,14:31,20.0,0.0,0.0,4.0,0.0,4.0,15.0,9.0,47.0,-2259.18,-2264.62,5.44,417.89,1.326530612244898,,,,,,,,
1363468,4561143213634680.0,5500.0,0.0,1.0,1995-11-16,,0.0,5500.0,,6.0,29.0,0.0,5.0,1.0,-5500.0,-5500.0,0.0,-5500.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,13634683.0,100.0,BS  ,Y ,1995-07-28,,273.99,927.28
1362591,4561143213625910.0,4000.0,0.0,1.0,1994-10-31,,853.5,1548.57,14:06,7.0,81.0,0.0,4.0,12.0,-554.6099999999994,-695.0699999999998,141.26999999999998,-1548.57,3.4563106796116503,13625912.0,3000.0,0.0,1.0,1993-06-23,,3390.49,920.44,14:06,21.0,0.0,0.0,2.0,2.0,1.0,18.0,11.0,44.0,-2470.05,-2470.8099999999995,0.76,188.37,0.6428571428571429,,,,,,,,
1363264,4561143213632640.0,1000.0,0.0,1.0,1994-03-24,,51.69,1000.0,15:38,3.0,75.0,0.0,4.0,12.0,-947.58,-948.31,0.73,-990.16,3.870967741935484,13632642.0,100.0,0.15,0.0,1994-03-24,1995-07-28,191.9,15.72,15:38,13.0,27.0,0.0,0.0,0.0,0.0,19.0,9.0,31.0,-176.1800000000001,-176.1800000000001,0.0,15.72,0.2244897959183673,13632643.0,100.0,BS  ,Y ,1994-03-24,,2095.37,369.44
1363060,4561143213630600.0,2400.0,0.0,1.0,1993-10-14,,1898.67,2192.95,14:13,0.0,15.0,0.0,1.0,12.0,59.86000000000004,-294.27999999999986,354.14,-2192.95,12.444444444444445,13630602.0,3000.0,0.0,1.0,1991-06-02,,6770.7,370.85,14:13,17.0,0.0,0.0,3.0,9.0,5.0,18.0,6.0,41.0,-6399.849999999999,-6417.51,17.66,370.85,1.7244897959183674,13630603.0,100.0,BS  ,Y ,1990-11-03,,675.99,1441.88
1362509,4561143213625090.0,3000.0,0.0,0.0,1993-09-11,1995-06-03,877.49,10.0,13:12,5.0,69.0,1.0,5.0,6.0,909.54,867.4899999999998,42.05,-10.0,1.7882352941176471,13625092.0,100.0,0.15,1.0,1994-11-05,,182.38,10.7,13:12,14.0,27.0,0.0,1.0,2.0,0.0,18.0,5.0,32.0,-172.31000000000003,-172.31000000000003,0.0,10.7,0.3571428571428571,13625093.0,100.0,BS  ,N ,1993-05-17,1995-08-07,147.84,337.82
1362917,4561143213629170.0,6800.0,0.0,1.0,1995-12-13,,0.0,6800.0,15:14,3.0,22.0,0.0,1.0,0.0,-6800.0,-6800.0,0.0,-6800.0,0.36,13629172.0,100.0,0.15,1.0,1989-01-18,,447.68,45.45,15:14,14.0,22.0,0.0,1.0,0.0,0.0,21.0,11.0,30.0,-402.23,-402.23,0.0,45.45,1.183673469387755,,,,,,,,
1362978,4561143213629780.0,5000.0,0.0,1.0,1994-06-13,,2834.53,2103.69,13:39,7.0,86.0,0.0,7.0,12.0,763.6700000000002,730.8400000000003,32.83,-2103.69,3.216216216216216,13629782.0,3000.0,0.0,1.0,1994-06-13,,7035.43,278.86,13:39,21.0,0.0,0.0,1.0,1.0,1.0,25.0,12.0,38.0,-6756.57,-6756.849999999999,0.28,278.86,0.4693877551020408,13629783.0,100.0,BS  ,Y ,1994-06-13,,238.16,28.91
1363182,4561143213631820.0,5100.0,0.0,1.0,1995-04-25,,0.0,5100.0,,0.0,37.0,0.0,7.0,8.0,-4811.71,-5100.0,288.29,-5100.0,4.882352941176471,,,,,,,,,,,,,,,,,,,,,,,,13631823.0,500.0,MM  ,Y ,1995-11-28,,3136.49,753.69
1363447,4561143213634470.0,1000.0,0.0,1.0,1995-10-06,,0.0,1000.0,14:45,0.0,11.0,0.0,3.0,2.0,-988.63,-1000.0,11.37,-1000.0,4.866666666666666,13634472.0,3000.0,0.0,1.0,1994-02-12,,2560.04,346.08,14:45,17.0,0.0,0.0,3.0,14.0,3.0,18.0,8.0,36.0,-2213.15,-2219.73,6.58,346.08,1.0918367346938775,13634473.0,100.0,BS  ,Y ,1995-06-15,,185.85,671.09
1363243,4561143213632430.0,1000.0,0.0,1.0,1991-06-26,,1025.87,110.03,12:58,3.0,38.0,0.0,2.0,12.0,930.2900000000002,915.84,14.45,-110.03,6.518518518518518,13632432.0,3000.0,0.0,1.0,1991-08-30,,2746.0,852.22,12:58,13.0,0.0,0.0,2.0,1.0,2.0,30.0,13.0,38.0,-1893.15,-1894.7,1.55,852.22,0.8163265306122449,13632433.0,100.0,BS  ,N ,1991-05-21,1995-08-06,310.62,760.1
1362835,4561143213628350.0,1000.0,0.0,1.0,1988-05-23,,167.92,9.51,13:26,2.0,6.0,0.0,1.0,12.0,175.54000000000005,159.22000000000003,17.49,-9.51,16.9,13628352.0,100.0,0.15,1.0,1995-09-22,,239.71,276.68,13:26,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,36.96999999999997,36.96999999999997,0.0,276.68,6.2,13628353.0,100.0,BS  ,Y ,1989-03-31,,2030.24,2060.9
1362631,4561143213626310.0,5200.0,0.0,1.0,1991-06-17,,759.86,575.0,17:14,4.0,33.0,0.0,2.0,12.0,193.66,184.86,8.8,-575.0,6.88,13626312.0,3000.0,0.0,1.0,1991-06-17,,4478.55,0.0,17:14,7.0,0.0,0.0,11.0,11.0,11.0,10.0,8.0,27.0,-4478.55,-4491.219999999999,12.67,0.0,4.321428571428571,13626313.0,100.0,BS  ,Y ,1991-06-17,,525.37,533.3
1363426,4561143213634260.0,1900.0,0.0,1.0,1991-11-03,,1808.4,917.28,18:37,2.0,23.0,0.0,3.0,12.0,997.8199999999998,891.12,107.42,-917.28,8.948717948717949,13634262.0,3000.0,0.0,1.0,1995-12-05,,4898.05,3567.46,18:37,6.0,0.0,0.0,0.0,0.0,12.0,6.0,4.0,12.0,-1330.59,-1402.81,72.22,3567.46,8.564102564102564,,,,,,,,
1363365,4561143213633650.0,2100.0,0.0,1.0,1995-08-29,,0.0,2100.0,14:36,1.0,14.0,0.0,4.0,4.0,-2036.01,-2100.0,64.08,-2100.0,5.0,13633652.0,3000.0,0.0,1.0,1993-03-24,,5578.71,901.25,14:36,11.0,0.0,0.0,1.0,7.0,1.0,22.0,13.0,44.0,-4677.46,-4679.78,2.32,901.25,0.3469387755102041,,,,,,,,
1362549,4561143213625490.0,1000.0,0.0,1.0,1994-07-31,,1018.04,1000.0,,8.0,50.0,0.0,3.0,12.0,89.38000000000004,18.039999999999974,71.97,-1000.0,5.041666666666667,,,,,,,,,,,,,,,,,,,,,,,,13625493.0,100.0,BS  ,Y ,1993-03-22,,312.39,1039.96
1362753,4561143213627530.0,3000.0,0.0,1.0,1993-01-03,,2204.46,3000.0,16:30,4.0,28.0,0.0,2.0,12.0,-450.51,-795.54,345.66,-3000.0,7.777777777777778,13627532.0,100.0,0.15,1.0,1995-02-26,,193.01,79.24,16:30,8.0,15.0,0.0,5.0,0.0,0.0,10.0,3.0,24.0,-113.76999999999998,-113.76999999999998,0.0,79.24,4.765625,,,,,,,,
1363018,4561143213630180.0,2300.0,0.0,1.0,1994-02-26,,1409.42,2300.0,14:05,4.0,36.0,0.0,2.0,12.0,-632.6199999999999,-890.5799999999999,257.96,-2300.0,6.415094339622642,13630182.0,100.0,0.15,1.0,1995-03-21,,602.18,1778.61,14:05,14.0,28.0,0.0,0.0,0.0,0.0,14.0,7.0,36.0,1176.4300000000003,1176.4300000000003,0.0,1201.89,0.1836734693877551,13630183.0,500.0,MM  ,Y ,1994-10-28,,11793.93,9387.66
1363222,4561143213632220.0,1000.0,0.0,1.0,1992-01-21,,107.4,1000.0,13:41,3.0,41.0,0.0,3.0,12.0,-891.0900000000001,-892.6000000000001,1.51,-1000.0,6.0,13632222.0,100.0,0.15,1.0,1995-12-16,,189.85,839.81,13:41,16.0,27.0,0.0,0.0,0.0,0.0,15.0,7.0,34.0,649.9599999999999,649.9599999999999,0.0,199.26,0.0510204081632653,,,,,,,,
1362814,4561143213628140.0,1000.0,0.0,1.0,1995-08-06,,0.0,1000.0,16:06,1.0,10.0,0.0,4.0,4.0,-961.64,-1000.0,38.36,-1000.0,7.0,13628142.0,200.0,0.15,1.0,1995-03-09,,319.87,656.39,16:06,16.0,17.0,0.0,1.0,3.0,3.0,24.0,9.0,26.0,336.52,335.57,0.95,811.33,0.6326530612244898,,,,,,,,
1362610,4561143213626100.0,1000.0,0.0,1.0,1987-04-22,,720.85,545.57,,4.0,29.0,0.0,5.0,11.0,185.43,175.28000000000003,10.15,-545.57,7.520833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363283,4561143213632830.0,1100.0,0.0,1.0,1995-04-18,,0.0,1100.0,14:11,3.0,17.0,0.0,1.0,8.0,-1012.57,-1100.0,88.87,-1100.0,8.428571428571429,13632832.0,100.0,0.15,1.0,1995-04-18,,121.77,18.54,14:11,13.0,18.0,0.0,2.0,15.0,0.0,19.0,5.0,27.0,-103.22999999999992,-103.22999999999992,0.0,18.54,1.9081632653061225,13632833.0,100.0,BS  ,Y ,1995-04-18,,166.05,2.74
1363344,4561143213633440.0,1000.0,0.0,1.0,1993-06-22,,690.04,1000.0,14:17,1.0,45.0,0.0,2.0,12.0,-248.01,-309.96000000000004,62.22,-1000.0,5.983050847457627,13633442.0,100.0,0.15,1.0,1993-08-02,,159.01,68.95,14:17,19.0,26.0,0.0,1.0,1.0,0.0,8.0,9.0,35.0,-89.51999999999995,-89.51999999999995,0.0,68.95,0.5918367346938775,13633443.0,100.0,BS  ,Y ,1995-12-20,,108.33,253.92
1362875,4561143213628750.0,3000.0,0.0,1.0,1989-02-24,,2810.91,3000.0,13:16,3.0,21.0,0.0,2.0,12.0,190.84,-189.09000000000003,380.02,-3000.0,9.62162162162162,13628752.0,100.0,0.15,1.0,1990-02-28,,147.02,1174.11,13:16,20.0,23.0,0.0,1.0,0.0,0.0,18.0,10.0,27.0,1027.9,1027.9,0.0,1174.26,1.0510204081632653,13628753.0,100.0,BS  ,Y ,1993-07-07,,128.91,449.66
1362936,4561143213629360.0,1000.0,0.0,1.0,1995-01-25,,0.0,244.47,17:07,3.0,9.0,0.0,1.0,10.0,-228.19000000000003,-244.47000000000008,16.28,-244.47,13.636363636363637,13629362.0,100.0,0.15,1.0,1994-11-03,,173.72,109.31,17:07,16.0,20.0,0.0,7.0,1.0,0.0,22.0,7.0,26.0,-64.41000000000003,-64.41000000000003,0.0,109.31,3.438775510204082,13629363.0,500.0,MM  ,Y ,1995-02-15,,746.54,792.11
1362671,4561143213626710.0,1100.0,0.0,1.0,1995-10-13,,0.0,1100.0,,0.0,15.0,0.0,6.0,2.0,-1086.06,-1100.0,13.94,-1100.0,2.6818181818181817,,,,,,,,,,,,,,,,,,,,,,,,13626713.0,100.0,BS  ,Y ,1995-05-26,,153.64,83.19
1363201,4561143213632010.0,1000.0,0.0,1.0,1995-11-22,,0.0,1000.0,17:08,1.0,11.0,0.0,4.0,1.0,-1000.0,-1000.0,0.0,-1000.0,2.1875,13632012.0,100.0,0.15,1.0,1995-04-23,,1194.44,777.16,17:08,5.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,-417.28,-417.28,0.0,777.16,12.9375,13632013.0,100.0,BS  ,Y ,1995-06-22,,100.24,74.54
1363140,4561143213631400.0,1000.0,0.0,1.0,1993-08-17,,315.24,1000.0,17:32,3.0,14.0,0.0,2.0,12.0,-568.18,-684.76,117.21,-1000.0,11.7,13631402.0,200.0,0.15,1.0,1994-07-31,,237.14,0.0,17:32,4.0,13.0,0.0,8.0,0.0,5.0,11.0,4.0,16.0,-237.14000000000004,-238.02000000000007,0.88,0.0,6.033333333333333,13631403.0,100.0,BS  ,Y ,1995-01-05,,106.46,896.45
1362793,4561143213627930.0,1500.0,0.0,1.0,1991-10-16,,714.43,407.08,16:08,1.0,13.0,0.0,0.0,12.0,334.4699999999999,307.35,27.12,-407.08,14.2,13627932.0,3000.0,0.0,0.0,1992-04-06,1995-09-24,3699.71,291.67,16:08,12.0,0.0,0.0,7.0,0.0,6.0,21.0,9.0,44.0,-3408.04,-3411.85,3.81,291.67,2.204081632653061,13627933.0,500.0,MM  ,Y ,1994-10-11,,966.32,404.56
1362528,4561143213625280.0,3000.0,0.0,1.0,1986-01-13,,575.35,540.09,17:11,6.0,31.0,0.0,1.0,12.0,41.92,35.26000000000003,6.66,-540.09,7.387755102040816,13625282.0,3000.0,0.0,1.0,1986-01-13,,2533.32,1087.54,17:11,22.0,0.0,0.0,4.0,2.0,5.0,16.0,10.0,40.0,-1445.0600000000002,-1457.23,12.17,1087.54,1.6122448979591837,13625283.0,100.0,BS  ,Y ,1986-01-13,,262.55,269.93
1362650,4561143213626500.0,1000.0,0.0,1.0,1995-11-28,,0.0,1000.0,,0.0,10.0,0.0,9.0,1.0,-1000.0,-1000.0,0.0,-1000.0,1.736842105263158,,,,,,,,,,,,,,,,,,,,,,,,13626503.0,100.0,BS  ,Y ,1995-04-05,,155.66,149.2
1362997,4561143213629970.0,1000.0,6.0,1.0,1994-10-17,,753.36,420.0,17:26,16.0,0.0,0.0,10.0,10.0,343.97,333.36,10.61,-420.0,9.942857142857145,13629972.0,200.0,0.15,1.0,1993-11-28,,229.36,222.05,17:26,6.0,11.0,0.0,8.0,13.0,7.0,5.0,2.0,14.0,-7.310000000000081,-8.570000000000071,1.26,222.05,5.569230769230769,13629973.0,100.0,BS  ,Y ,1995-05-12,,198.95,201.95
1363384,4561143213633840.0,8200.0,0.0,1.0,1994-11-07,,6541.09,2231.29,15:01,4.0,37.0,0.0,2.0,12.0,4411.77,4309.8,101.97,-2231.29,6.407407407407407,13633842.0,3000.0,0.0,1.0,1990-01-07,,7388.44,12.8,15:01,14.0,0.0,0.0,2.0,0.0,2.0,22.0,11.0,48.0,-7376.36,-7386.320000000001,9.96,12.8,0.9591836734693876,13633843.0,100.0,BS  ,Y ,1992-04-11,,823.5,3419.28
1363323,4561143213633230.0,8700.0,0.0,1.0,1994-12-09,,7159.74,1953.27,15:56,4.0,21.0,0.0,1.0,12.0,5448.27,5206.469999999999,243.15,-1953.27,9.675675675675675,13633232.0,3000.0,0.0,1.0,1988-05-09,,12005.31,1083.14,15:56,16.0,0.0,0.0,1.0,1.0,9.0,16.0,15.0,41.0,-10921.45,-11041.7,120.25,1083.14,3.0306122448979598,,,,,,,,
1363241,4561143213632410.0,1500.0,0.0,1.0,1992-07-18,,287.85,1352.7,15:13,3.0,51.0,0.0,4.0,12.0,-1015.03,-1064.85,50.27,-1352.7,5.086956521739131,13632412.0,200.0,0.15,1.0,1993-04-28,,478.79,18.37,15:13,17.0,21.0,0.0,0.0,11.0,0.0,11.0,12.0,27.0,-460.4200000000001,-460.4200000000001,0.0,18.37,0.2653061224489796,13632413.0,100.0,BS  ,Y ,1989-12-27,,273.49,1649.8
1362568,4561143213625680.0,3000.0,0.0,1.0,1995-02-03,,0.0,0.0,15:44,,,,,,,,,,,13625682.0,3000.0,0.0,1.0,1995-09-26,,4273.62,221.3,15:44,13.0,0.0,0.0,2.0,9.0,11.0,10.0,10.0,44.0,-4052.32,-4101.07,48.75,221.3,3.1122448979591835,13625683.0,100.0,BS  ,Y ,1995-01-10,,284.16,386.2
1363403,4561143213634030.0,1900.0,0.0,1.0,1995-11-08,,0.0,1900.0,16:26,2.0,9.0,0.0,4.0,1.0,-1900.0,-1900.0,0.0,-1900.0,2.4,13634032.0,3000.0,0.0,1.0,1993-07-26,,4787.32,366.58,16:26,17.0,0.0,0.0,3.0,0.0,3.0,21.0,11.0,44.0,-4420.74,-4425.349999999999,4.609999999999999,366.58,1.030612244897959,13634033.0,500.0,MM  ,Y ,1995-10-28,,1165.12,1590.22
1363037,4561143213630370.0,1000.0,0.0,1.0,1995-11-12,,0.0,1000.0,14:08,2.0,7.0,0.0,0.0,1.0,-1000.0,-1000.0,0.0,-1000.0,2.4444444444444446,13630372.0,3000.0,0.0,1.0,1992-11-15,,2581.35,182.95,14:08,21.0,0.0,0.0,2.0,1.0,2.0,15.0,15.0,43.0,-2398.4,-2400.37,1.97,192.72,0.5918367346938775,13630373.0,100.0,BS  ,Y ,1992-04-01,,310.41,2054.92
1362526,4561143213625260.0,6600.0,0.0,1.0,1994-09-11,,4400.06,1982.36,14:56,0.0,0.0,0.0,0.0,12.0,2853.35,2417.7,435.92,-1982.36,30.454545454545453,13625262.0,100.0,0.15,1.0,1995-06-26,,2885.72,140.01,14:56,12.0,23.0,0.0,2.0,0.0,0.0,15.0,17.0,30.0,-2745.71,-2745.71,0.0,140.01,1.489795918367347,13625263.0,100.0,BS  ,Y ,1994-03-15,,551.82,1145.74
1363302,4561143213633020.0,2500.0,0.0,0.0,1994-02-09,1995-04-26,1731.39,0.0,15:21,0.0,7.0,0.0,0.0,4.0,1837.97,1731.39,106.58,0.0,11.4,13633022.0,200.0,0.15,1.0,1993-04-14,,5499.36,4023.58,15:21,14.0,17.0,0.0,0.0,17.0,4.0,13.0,4.0,29.0,-1475.78,-1501.0,25.22,4023.58,1.2783505154639174,,,,,,,,
1362791,4561143213627910.0,3000.0,0.0,1.0,1994-02-24,,3115.73,157.42,13:54,1.0,41.0,0.0,1.0,11.0,2994.4000000000005,2958.3100000000004,36.09,-157.42,6.6415094339622645,13627912.0,3000.0,0.0,1.0,1994-02-24,,2671.0,874.16,13:54,15.0,0.0,0.0,1.0,6.0,1.0,21.0,14.0,41.0,-1796.84,-1796.94,0.1,874.16,0.5306122448979592,13627913.0,100.0,BS  ,Y ,1994-02-24,,158.15,492.11
1362894,4561143213628940.0,3000.0,5.0,0.0,1994-03-06,1995-01-08,1500.62,1840.0,,12.0,0.0,0.0,21.0,1.0,-318.25,-339.3800000000001,21.13,-1640.0,0.2121212121212121,,,,,,,,,,,,,,,,,,,,,,,,13628943.0,500.0,MM  ,Y ,1990-02-03,,2013.26,360.28
1363056,4561143213630560.0,1000.0,0.0,1.0,1994-01-24,,303.47,821.42,,0.0,23.0,0.0,1.0,10.0,-513.6800000000001,-517.95,4.27,-821.42,10.909090909090908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362690,4561143213626900.0,1200.0,0.0,1.0,1994-10-18,,86.09,1200.0,14:06,4.0,21.0,0.0,5.0,12.0,-958.91,-1113.91,155.81,-1200.0,8.536585365853659,13626902.0,3000.0,0.0,1.0,1994-12-25,,3313.6,282.92,14:06,18.0,0.0,0.0,2.0,14.0,2.0,9.0,7.0,47.0,-3030.6800000000003,-3033.51,2.83,282.92,0.7551020408163265,13626903.0,100.0,BS  ,N ,1994-02-28,1995-10-29,259.26,111.34
1363117,4561143213631170.0,1900.0,0.0,1.0,1992-06-04,,1568.22,1112.8,14:33,3.0,33.0,0.0,0.0,12.0,570.2000000000002,455.4200000000001,115.59,-1112.8,7.404255319148936,13631172.0,100.0,0.15,1.0,1990-12-14,,451.14,0.0,14:33,8.0,16.0,0.0,4.0,0.0,0.0,8.0,2.0,21.0,-451.14,-451.14,0.0,0.0,6.189655172413793,13631173.0,100.0,BS  ,Y ,1989-12-25,,292.92,297.36
1363159,4561143213631590.0,3000.0,0.0,0.0,1994-01-05,1995-07-21,959.72,10.0,17:39,0.0,0.0,1.0,0.0,4.0,961.84,949.72,11.76,-10.0,28.75,13631592.0,200.0,0.15,1.0,1995-01-04,,346.65,35.8,17:39,5.0,11.0,0.0,6.0,5.0,12.0,7.0,5.0,16.0,-1093.26,-1097.6,4.34,35.76,5.212121212121212,,,,,,,,
1363382,4561143213633820.0,1000.0,0.0,1.0,1995-03-02,,0.0,1000.0,16:49,0.0,25.0,0.0,2.0,9.0,-910.94,-1000.0,89.06,-1000.0,8.0,13633822.0,3000.0,0.0,1.0,1995-05-10,,2694.39,1544.52,16:49,13.0,0.0,0.0,5.0,9.0,5.0,18.0,7.0,42.0,-1149.87,-1165.0700000000002,15.2,1544.52,1.4489795918367347,13633823.0,100.0,BS  ,Y ,1994-08-11,,108.39,272.05
1362547,4561143213625470.0,4600.0,0.0,1.0,1995-04-16,,0.0,952.52,,10.0,44.0,0.0,3.0,8.0,-882.81,-952.5200000000002,69.71000000000001,-952.52,3.78125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362974,4561143213629740.0,3000.0,0.0,1.0,1994-04-02,,802.2,271.87,16:39,1.0,12.0,0.0,1.0,12.0,557.8800000000001,530.3299999999999,27.55,-271.87,13.44,13629742.0,200.0,0.15,1.0,1995-06-30,,383.02,953.53,16:39,7.0,9.0,0.0,4.0,6.0,9.0,5.0,3.0,13.0,570.51,566.23,4.279999999999999,953.53,6.072727272727272,,,,,,,,
1363016,4561143213630160.0,6200.0,0.0,1.0,1991-09-12,,1219.77,1223.77,,4.0,52.0,0.0,1.0,12.0,85.65999999999957,-4.000000000000284,90.29,-1223.77,5.3088235294117645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362770,4561143213627700.0,3800.0,0.0,0.0,1993-01-10,1995-11-12,3645.16,20.0,13:58,2.0,33.0,1.0,2.0,11.0,4017.96,3625.16,392.8,-20.0,6.5,13627702.0,100.0,0.15,1.0,1994-09-24,,407.29,237.69,13:58,11.0,24.0,0.0,1.0,9.0,0.0,10.0,11.0,33.0,-169.59999999999962,-169.59999999999962,0.0,237.69,0.6020408163265306,,,,,,,,
1363485,4561143213634850.0,5000.0,8.0,1.0,1989-07-05,,4161.24,1000.0,,13.0,0.0,0.0,8.0,2.0,3202.51,3161.24,41.27,-1000.0,16.454545454545453,,,,,,,,,,,,,,,,,,,,,,,,13634853.0,100.0,BS  ,Y ,1995-11-13,,155.4,157.76
1362831,4561143213628310.0,5600.0,0.0,1.0,1993-05-19,,4881.13,5600.0,23:17,0.0,19.0,0.0,1.0,12.0,182.77,-652.9300000000001,835.7,-5600.0,10.870967741935484,13628312.0,200.0,0.15,0.0,1994-11-08,1995-02-22,2170.02,123.78,23:17,1.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,-2046.24,-2046.27,0.03,123.78,2.388888888888889,,,,,,,,
1363342,4561143213633420.0,1600.0,0.0,1.0,1993-10-20,,616.39,1600.0,14:23,11.0,52.0,0.0,6.0,12.0,-871.1400000000001,-983.61,113.37,-1600.0,4.4,13633422.0,100.0,0.15,1.0,1994-09-05,,224.6,14.45,14:23,11.0,25.0,0.0,0.0,5.0,0.0,15.0,9.0,34.0,-210.1500000000001,-210.1500000000001,0.0,29.6,0.3673469387755102,13633423.0,100.0,BS  ,Y ,1993-04-17,,280.35,57.96
1363096,4561143213630960.0,1000.0,0.0,1.0,1989-12-20,,388.35,0.0,,0.0,0.0,0.0,0.0,5.0,395.47,388.35,6.85,0.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363138,4561143213631380.0,1000.0,0.0,1.0,1993-02-17,,92.13,914.08,14:53,3.0,33.0,0.0,3.0,12.0,-766.62,-821.59,56.32,-914.08,7.02,13631382.0,100.0,0.15,1.0,1993-02-17,,103.39,15.52,14:53,12.0,17.0,0.0,3.0,6.0,0.0,24.0,11.0,26.0,-87.86999999999992,-87.86999999999992,0.0,15.52,2.377551020408163,13631383.0,100.0,BS  ,Y ,1993-02-17,,268.3,1293.45
1363361,4561143213633610.0,1300.0,0.0,1.0,1994-06-17,,849.37,462.28,12:42,0.0,32.0,0.0,0.0,11.0,399.0500000000002,387.0900000000002,11.96,-462.28,8.642857142857142,13633612.0,3000.0,0.0,0.0,1994-02-24,1995-02-18,3650.35,21.54,12:42,16.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,52.0,-3628.81,-3628.81,0.0,21.54,0.2448979591836734,13633613.0,100.0,BS  ,N ,1992-09-07,1995-06-04,195.18,172.8
1362730,4561143213627300.0,3000.0,0.0,1.0,1995-09-01,,0.0,3000.0,15:43,0.0,26.0,0.0,1.0,3.0,-2953.77,-3000.0,46.23,-3000.0,3.7586206896551726,13627302.0,200.0,0.15,0.0,1993-12-15,1995-11-08,224.6,19.1,15:43,16.0,31.0,1.0,0.0,0.0,1.0,10.0,4.0,36.0,-205.59,-206.14,0.55,19.1,0.3163265306122449,,,,,,,,
1362484,4561143213624840.0,3000.0,0.0,1.0,1993-01-02,,1278.78,369.72,14:51,1.0,38.0,0.0,4.0,12.0,923.87,909.06,14.81,-369.72,6.648148148148148,13624842.0,3000.0,0.0,1.0,1993-01-02,,2613.46,95.32,14:51,13.0,0.0,0.0,3.0,13.0,3.0,11.0,8.0,48.0,-2518.14,-2519.22,1.08,95.32,0.9183673469387756,13624843.0,100.0,BS  ,Y ,1993-01-02,,194.76,2122.17
1363199,4561143213631990.0,3000.0,0.0,1.0,1994-03-02,,2135.18,127.09,21:27,1.0,8.0,0.0,0.0,12.0,2067.81,2008.09,61.16,-127.09,18.05,13631992.0,3000.0,0.0,0.0,1994-03-02,1995-11-29,2548.35,1248.05,21:27,5.0,0.0,0.0,10.0,2.0,10.0,5.0,2.0,7.0,-1300.21,-1319.36,19.15,1248.05,7.1,13631993.0,100.0,BS  ,Y ,1994-03-02,,118.45,251.39
